datetime,date,hour,time_period,day_of_week,month,is_weekend,season,is_holiday,weather_condition,temperature_c,humidity_percent,wind_speed_m_s,visibility_m,solar_radiation_mj_m2,rainfall_mm,snowfall_cm,rented_bike_count
2017-12-24 17:00:00,2017-12-24,17,Evening,Sunday,12,1,Winter,1,Dry,2.2,86,2.6,6050,0.04,0.0,0.0,104
2017-12-24 18:00:00,2017-12-24,18,Evening,Sunday,12,1,Winter,1,Rain,1.9,82,4.3,6990,0.01,0.5,0.0,128
2017-12-24 19:00:00,2017-12-24,19,Evening,Sunday,12,1,Winter,1,Dry,1.1,68,4.4,6950,0.0,0.0,0.0,132
2017-12-24 20:00:00,2017-12-24,20,Evening,Sunday,12,1,Winter,1,Dry,0.6,67,3.3,5060,0.0,0.0,0.0,116
2017-12-24 21:00:00,2017-12-24,21,Late night,Sunday,12,1,Winter,1,Dry,0.4,69,3.5,4770,0.0,0.0,0.0,145
2017-12-24 22:00:00,2017-12-24,22,Late night,Sunday,12,1,Winter,1,Dry,0.2,69,2.7,5650,0.0,0.0,0.0,110
2017-12-24 23:00:00,2017-12-24,23,Late night,Sunday,12,1,Winter,1,Dry,0.0,63,3.2,8840,0.0,0.0,0.0,128
2017-12-25 00:00:00,2017-12-25,0,Night,Monday,12,0,Winter,1,Dry,-0.6,64,2.4,10100,0.0,0.0,0.0,160
2017-12-25 01:00:00,2017-12-25,1,Night,Monday,12,0,Winter,1,Dry,-1.2,57,4.3,14290,0.0,0.0,0.0,132
2017-12-25 02:00:00,2017-12-25,2,Night,Monday,12,0,Winter,1,Dry,-1.8,53,4.1,18250,0.0,0.0,0.0,115
2017-12-25 03:00:00,2017-12-25,3,Night,Monday,12,0,Winter,1,Dry,-2.3,52,3.4,19470,0.0,0.0,0.0,100
2017-12-25 04:00:00,2017-12-25,4,Night,Monday,12,0,Winter,1,Dry,-3.0,51,3.2,20000,0.0,0.0,0.0,72
2017-12-25 05:00:00,2017-12-25,5,Night,Monday,12,0,Winter,1,Dry,-3.7,51,2.6,20000,0.0,0.0,0.0,32
2017-12-25 06:00:00,2017-12-25,6,Morning,Monday,12,0,Winter,1,Dry,-4.1,50,3.0,20000,0.0,0.0,0.0,59
2017-12-25 07:00:00,2017-12-25,7,Morning,Monday,12,0,Winter,1,Dry,-4.6,46,2.8,20000,0.0,0.0,0.0,61
2017-12-25 08:00:00,2017-12-25,8,Morning,Monday,12,0,Winter,1,Dry,-4.9,44,3.0,20000,0.0,0.0,0.0,94
2017-12-25 09:00:00,2017-12-25,9,Morning,Monday,12,0,Winter,1,Dry,-4.6,40,3.5,20000,0.18,0.0,0.0,107
2017-12-25 10:00:00,2017-12-25,10,Morning,Monday,12,0,Winter,1,Dry,-3.7,35,3.7,19370,0.57,0.0,0.0,133
2017-12-25 11:00:00,2017-12-25,11,Morning,Monday,12,0,Winter,1,Dry,-2.8,35,2.9,19840,0.87,0.0,0.0,179
2017-12-25 12:00:00,2017-12-25,12,Afternoon,Monday,12,0,Winter,1,Dry,-1.6,33,2.5,18740,1.18,0.0,0.0,221
2017-12-25 13:00:00,2017-12-25,13,Afternoon,Monday,12,0,Winter,1,Dry,-1.5,33,3.8,20000,1.18,0.0,0.0,244
2017-12-25 14:00:00,2017-12-25,14,Afternoon,Monday,12,0,Winter,1,Dry,-0.4,31,2.0,20000,1.1,0.0,0.0,274
2017-12-25 15:00:00,2017-12-25,15,Afternoon,Monday,12,0,Winter,1,Dry,0.4,28,2.5,20000,0.9,0.0,0.0,319
2017-12-25 16:00:00,2017-12-25,16,Afternoon,Monday,12,0,Winter,1,Dry,0.4,27,2.0,20000,0.58,0.0,0.0,272
2017-12-25 17:00:00,2017-12-25,17,Evening,Monday,12,0,Winter,1,Dry,-0.7,29,2.0,20000,0.21,0.0,0.0,260
2017-12-25 18:00:00,2017-12-25,18,Evening,Monday,12,0,Winter,1,Dry,-1.6,33,2.0,20000,0.0,0.0,0.0,237
2017-12-25 19:00:00,2017-12-25,19,Evening,Monday,12,0,Winter,1,Dry,-1.8,41,2.1,20000,0.0,0.0,0.0,184
2017-12-25 20:00:00,2017-12-25,20,Evening,Monday,12,0,Winter,1,Dry,-2.1,49,1.7,20000,0.0,0.0,0.0,181
2017-12-25 21:00:00,2017-12-25,21,Late night,Monday,12,0,Winter,1,Dry,-1.7,51,1.7,20000,0.0,0.0,0.0,185
2017-12-25 22:00:00,2017-12-25,22,Late night,Monday,12,0,Winter,1,Dry,-1.3,53,1.7,20000,0.0,0.0,0.0,176
2017-12-25 23:00:00,2017-12-25,23,Late night,Monday,12,0,Winter,1,Dry,-1.0,55,1.9,20000,0.0,0.0,0.0,169
2017-12-26 00:00:00,2017-12-26,0,Night,Tuesday,12,0,Winter,0,Dry,-1.4,58,1.0,18800,0.0,0.0,0.0,178
2017-12-26 01:00:00,2017-12-26,1,Night,Tuesday,12,0,Winter,0,Dry,-1.5,62,1.3,20000,0.0,0.0,0.0,127
2017-12-26 02:00:00,2017-12-26,2,Night,Tuesday,12,0,Winter,0,Dry,-2.1,69,1.0,19950,0.0,0.0,0.0,85
2017-12-26 03:00:00,2017-12-26,3,Night,Tuesday,12,0,Winter,0,Dry,-2.6,70,1.0,19920,0.0,0.0,0.0,72
2017-12-26 04:00:00,2017-12-26,4,Night,Tuesday,12,0,Winter,0,Dry,-2.6,72,1.4,19290,0.0,0.0,0.0,49
2017-12-26 05:00:00,2017-12-26,5,Night,Tuesday,12,0,Winter,0,Dry,-2.9,77,0.8,18330,0.0,0.0,0.0,65
2017-12-26 06:00:00,2017-12-26,6,Morning,Tuesday,12,0,Winter,0,Dry,-2.8,73,0.7,19060,0.0,0.0,0.0,120
2017-12-26 07:00:00,2017-12-26,7,Morning,Tuesday,12,0,Winter,0,Dry,-2.9,73,1.9,19110,0.0,0.0,0.0,296
2017-12-26 08:00:00,2017-12-26,8,Morning,Tuesday,12,0,Winter,0,Dry,-2.7,68,2.2,19190,0.0,0.0,0.0,578
2017-12-26 09:00:00,2017-12-26,9,Morning,Tuesday,12,0,Winter,0,Dry,-2.8,52,2.9,18950,0.16,0.0,0.0,293
2017-12-26 10:00:00,2017-12-26,10,Morning,Tuesday,12,0,Winter,0,Dry,-2.2,36,4.1,19300,0.53,0.0,0.0,180
2017-12-26 11:00:00,2017-12-26,11,Morning,Tuesday,12,0,Winter,0,Dry,-2.1,28,4.9,18870,0.87,0.0,0.0,250
2017-12-26 12:00:00,2017-12-26,12,Afternoon,Tuesday,12,0,Winter,0,Dry,-1.3,23,4.0,20000,1.09,0.0,0.0,262
2017-12-26 13:00:00,2017-12-26,13,Afternoon,Tuesday,12,0,Winter,0,Dry,-2.0,15,4.7,19700,1.18,0.0,0.0,262
2017-12-26 14:00:00,2017-12-26,14,Afternoon,Tuesday,12,0,Winter,0,Dry,-1.6,20,4.3,20000,1.11,0.0,0.0,271
2017-12-26 15:00:00,2017-12-26,15,Afternoon,Tuesday,12,0,Winter,0,Dry,-1.9,17,5.0,20000,0.93,0.0,0.0,246
2017-12-26 16:00:00,2017-12-26,16,Afternoon,Tuesday,12,0,Winter,0,Dry,-1.9,17,3.3,20000,0.61,0.0,0.0,282
2017-12-26 17:00:00,2017-12-26,17,Evening,Tuesday,12,0,Winter,0,Dry,-3.6,20,3.7,20000,0.23,0.0,0.0,350
2017-12-26 18:00:00,2017-12-26,18,Evening,Tuesday,12,0,Winter,0,Dry,-4.7,23,3.4,20000,0.01,0.0,0.0,481
2017-12-26 19:00:00,2017-12-26,19,Evening,Tuesday,12,0,Winter,0,Dry,-5.4,27,3.0,20000,0.0,0.0,0.0,317
2017-12-26 20:00:00,2017-12-26,20,Evening,Tuesday,12,0,Winter,0,Dry,-6.1,32,4.7,20000,0.0,0.0,0.0,252
2017-12-26 21:00:00,2017-12-26,21,Late night,Tuesday,12,0,Winter,0,Dry,-6.6,39,3.2,20000,0.0,0.0,0.0,220
2017-12-26 22:00:00,2017-12-26,22,Late night,Tuesday,12,0,Winter,0,Dry,-7.2,38,3.1,20000,0.0,0.0,0.0,213
2017-12-26 23:00:00,2017-12-26,23,Late night,Tuesday,12,0,Winter,0,Dry,-7.5,37,3.1,20000,0.0,0.0,0.0,156
2017-12-27 00:00:00,2017-12-27,0,Night,Wednesday,12,0,Winter,0,Dry,-7.9,37,2.2,20000,0.0,0.0,0.0,133
2017-12-27 01:00:00,2017-12-27,1,Night,Wednesday,12,0,Winter,0,Dry,-8.2,39,1.8,20000,0.0,0.0,0.0,142
2017-12-27 02:00:00,2017-12-27,2,Night,Wednesday,12,0,Winter,0,Dry,-8.6,37,1.5,20000,0.0,0.0,0.0,93
2017-12-27 03:00:00,2017-12-27,3,Night,Wednesday,12,0,Winter,0,Dry,-9.1,37,1.0,20000,0.0,0.0,0.0,81
2017-12-27 04:00:00,2017-12-27,4,Night,Wednesday,12,0,Winter,0,Dry,-9.1,33,2.3,20000,0.0,0.0,0.0,55
2017-12-27 05:00:00,2017-12-27,5,Night,Wednesday,12,0,Winter,0,Dry,-9.4,36,1.9,20000,0.0,0.0,0.0,66
2017-12-27 06:00:00,2017-12-27,6,Morning,Wednesday,12,0,Winter,0,Dry,-9.8,37,1.7,20000,0.0,0.0,0.0,105
2017-12-27 07:00:00,2017-12-27,7,Morning,Wednesday,12,0,Winter,0,Dry,-10.1,38,2.3,20000,0.0,0.0,0.0,262
2017-12-27 08:00:00,2017-12-27,8,Morning,Wednesday,12,0,Winter,0,Dry,-10.2,35,1.8,20000,0.0,0.0,0.0,502
2017-12-27 09:00:00,2017-12-27,9,Morning,Wednesday,12,0,Winter,0,Dry,-9.8,33,2.0,19970,0.17,0.0,0.0,279
2017-12-27 10:00:00,2017-12-27,10,Morning,Wednesday,12,0,Winter,0,Dry,-8.5,29,2.4,19920,0.56,0.0,0.0,146
2017-12-27 11:00:00,2017-12-27,11,Morning,Wednesday,12,0,Winter,0,Dry,-6.8,28,2.1,19860,0.88,0.0,0.0,213
2017-12-27 12:00:00,2017-12-27,12,Afternoon,Wednesday,12,0,Winter,0,Dry,-5.5,21,2.1,19410,1.08,0.0,0.0,230
2017-12-27 13:00:00,2017-12-27,13,Afternoon,Wednesday,12,0,Winter,0,Dry,-4.7,18,3.7,20000,1.16,0.0,0.0,258
2017-12-27 14:00:00,2017-12-27,14,Afternoon,Wednesday,12,0,Winter,0,Dry,-4.0,18,2.4,20000,1.09,0.0,0.0,231
2017-12-27 15:00:00,2017-12-27,15,Afternoon,Wednesday,12,0,Winter,0,Dry,-3.1,16,2.2,20000,0.9,0.0,0.0,228
2017-12-27 16:00:00,2017-12-27,16,Afternoon,Wednesday,12,0,Winter,0,Dry,-3.2,23,2.7,20000,0.57,0.0,0.0,269
2017-12-27 17:00:00,2017-12-27,17,Evening,Wednesday,12,0,Winter,0,Dry,-4.2,26,2.2,20000,0.2,0.0,0.0,314
2017-12-27 18:00:00,2017-12-27,18,Evening,Wednesday,12,0,Winter,0,Dry,-5.2,32,2.2,20000,0.0,0.0,0.0,466
2017-12-27 19:00:00,2017-12-27,19,Evening,Wednesday,12,0,Winter,0,Dry,-5.5,31,2.1,20000,0.0,0.0,0.0,315
2017-12-27 20:00:00,2017-12-27,20,Evening,Wednesday,12,0,Winter,0,Dry,-5.9,34,0.9,20000,0.0,0.0,0.0,262
2017-12-27 21:00:00,2017-12-27,21,Late night,Wednesday,12,0,Winter,0,Dry,-6.4,34,1.2,20000,0.0,0.0,0.0,242
2017-12-27 22:00:00,2017-12-27,22,Late night,Wednesday,12,0,Winter,0,Dry,-6.4,36,1.3,20000,0.0,0.0,0.0,243
2017-12-27 23:00:00,2017-12-27,23,Late night,Wednesday,12,0,Winter,0,Dry,-6.3,39,0.9,20000,0.0,0.0,0.0,216
2017-12-28 00:00:00,2017-12-28,0,Night,Thursday,12,0,Winter,0,Dry,-6.5,41,1.7,20000,0.0,0.0,0.0,164
2017-12-28 01:00:00,2017-12-28,1,Night,Thursday,12,0,Winter,0,Dry,-6.6,39,1.4,20000,0.0,0.0,0.0,169
2017-12-28 02:00:00,2017-12-28,2,Night,Thursday,12,0,Winter,0,Dry,-6.6,34,1.8,20000,0.0,0.0,0.0,163
2017-12-28 03:00:00,2017-12-28,3,Night,Thursday,12,0,Winter,0,Dry,-6.0,32,2.5,20000,0.0,0.0,0.0,86
2017-12-28 04:00:00,2017-12-28,4,Night,Thursday,12,0,Winter,0,Dry,-5.8,32,1.6,20000,0.0,0.0,0.0,50
2017-12-28 05:00:00,2017-12-28,5,Night,Thursday,12,0,Winter,0,Dry,-5.7,28,1.2,20000,0.0,0.0,0.0,61
2017-12-28 06:00:00,2017-12-28,6,Morning,Thursday,12,0,Winter,0,Dry,-5.5,24,0.5,20000,0.0,0.0,0.0,103
2017-12-28 07:00:00,2017-12-28,7,Morning,Thursday,12,0,Winter,0,Dry,-5.0,31,0.5,20000,0.0,0.0,0.0,257
2017-12-28 08:00:00,2017-12-28,8,Morning,Thursday,12,0,Winter,0,Dry,-4.7,30,0.6,20000,0.0,0.0,0.0,554
2017-12-28 09:00:00,2017-12-28,9,Morning,Thursday,12,0,Winter,0,Dry,-4.3,38,0.7,18770,0.04,0.0,0.0,326
2017-12-28 10:00:00,2017-12-28,10,Morning,Thursday,12,0,Winter,0,Dry,-3.4,33,1.3,18630,0.33,0.0,0.0,225
2017-12-28 11:00:00,2017-12-28,11,Morning,Thursday,12,0,Winter,0,Dry,-2.1,34,1.0,18680,0.65,0.0,0.0,288
2017-12-28 12:00:00,2017-12-28,12,Afternoon,Thursday,12,0,Winter,0,Dry,-0.8,38,1.0,16860,0.75,0.0,0.0,286
2017-12-28 13:00:00,2017-12-28,13,Afternoon,Thursday,12,0,Winter,0,Dry,0.8,46,1.4,15980,0.8,0.0,0.0,301
2017-12-28 14:00:00,2017-12-28,14,Afternoon,Thursday,12,0,Winter,0,Dry,0.8,55,1.8,11320,0.59,0.0,0.0,311
2017-12-28 15:00:00,2017-12-28,15,Afternoon,Thursday,12,0,Winter,0,Dry,0.4,57,2.4,11790,0.36,0.0,0.0,303
2017-12-28 16:00:00,2017-12-28,16,Afternoon,Thursday,12,0,Winter,0,Dry,0.3,57,2.3,12040,0.19,0.0,0.0,390
2017-12-28 17:00:00,2017-12-28,17,Evening,Thursday,12,0,Winter,0,Dry,0.2,58,2.0,11590,0.08,0.0,0.0,407
2017-12-28 18:00:00,2017-12-28,18,Evening,Thursday,12,0,Winter,0,Dry,-0.6,62,1.6,11290,0.0,0.0,0.0,552
2017-12-28 19:00:00,2017-12-28,19,Evening,Thursday,12,0,Winter,0,Dry,-0.4,62,0.9,11030,0.0,0.0,0.0,402
2017-12-28 20:00:00,2017-12-28,20,Evening,Thursday,12,0,Winter,0,Dry,-0.3,62,1.3,10400,0.0,0.0,0.0,319
2017-12-28 21:00:00,2017-12-28,21,Late night,Thursday,12,0,Winter,0,Dry,-0.2,62,0.6,9860,0.0,0.0,0.0,332
2017-12-28 22:00:00,2017-12-28,22,Late night,Thursday,12,0,Winter,0,Dry,0.0,63,1.3,9680,0.0,0.0,0.0,285
2017-12-28 23:00:00,2017-12-28,23,Late night,Thursday,12,0,Winter,0,Dry,0.1,63,1.1,10030,0.0,0.0,0.0,260
2017-12-29 00:00:00,2017-12-29,0,Night,Friday,12,0,Winter,0,Dry,0.2,63,0.7,9250,0.0,0.0,0.0,233
2017-12-29 01:00:00,2017-12-29,1,Night,Friday,12,0,Winter,0,Dry,0.3,63,0.7,7600,0.0,0.0,0.0,269
2017-12-29 02:00:00,2017-12-29,2,Night,Friday,12,0,Winter,0,Dry,0.5,63,1.0,6910,0.0,0.0,0.0,210
2017-12-29 03:00:00,2017-12-29,3,Night,Friday,12,0,Winter,0,Dry,0.6,64,0.4,7310,0.0,0.0,0.0,135
2017-12-29 04:00:00,2017-12-29,4,Night,Friday,12,0,Winter,0,Dry,0.6,65,0.4,7120,0.0,0.0,0.0,85
2017-12-29 05:00:00,2017-12-29,5,Night,Friday,12,0,Winter,0,Dry,0.7,66,0.7,6870,0.0,0.0,0.0,67
2017-12-29 06:00:00,2017-12-29,6,Morning,Friday,12,0,Winter,0,Dry,0.8,68,0.6,6730,0.0,0.0,0.0,128
2017-12-29 07:00:00,2017-12-29,7,Morning,Friday,12,0,Winter,0,Dry,0.9,67,0.6,6580,0.0,0.0,0.0,289
2017-12-29 08:00:00,2017-12-29,8,Morning,Friday,12,0,Winter,0,Dry,1.0,68,0.6,6240,0.0,0.0,0.0,636
2017-12-29 09:00:00,2017-12-29,9,Morning,Friday,12,0,Winter,0,Dry,1.2,67,0.2,5910,0.06,0.0,0.0,353
2017-12-29 10:00:00,2017-12-29,10,Morning,Friday,12,0,Winter,0,Dry,1.9,65,0.3,5620,0.17,0.0,0.0,252
2017-12-29 11:00:00,2017-12-29,11,Morning,Friday,12,0,Winter,0,Dry,3.1,62,1.1,5170,0.29,0.0,0.0,317
2017-12-29 12:00:00,2017-12-29,12,Afternoon,Friday,12,0,Winter,0,Dry,4.3,62,1.6,4720,0.52,0.0,0.0,363
2017-12-29 13:00:00,2017-12-29,13,Afternoon,Friday,12,0,Winter,0,Dry,5.2,58,2.5,4350,0.81,0.0,0.0,370
2017-12-29 14:00:00,2017-12-29,14,Afternoon,Friday,12,0,Winter,0,Dry,5.7,54,3.5,4180,0.83,0.0,0.0,419
2017-12-29 15:00:00,2017-12-29,15,Afternoon,Friday,12,0,Winter,0,Dry,5.7,53,2.7,4080,0.65,0.0,0.0,426
2017-12-29 16:00:00,2017-12-29,16,Afternoon,Friday,12,0,Winter,0,Dry,5.4,56,2.2,3960,0.39,0.0,0.0,504
2017-12-29 17:00:00,2017-12-29,17,Evening,Friday,12,0,Winter,0,Dry,4.5,59,1.6,3840,0.14,0.0,0.0,534
2017-12-29 18:00:00,2017-12-29,18,Evening,Friday,12,0,Winter,0,Dry,3.6,62,1.4,3890,0.01,0.0,0.0,574
2017-12-29 19:00:00,2017-12-29,19,Evening,Friday,12,0,Winter,0,Dry,2.7,68,1.2,3480,0.0,0.0,0.0,395
2017-12-29 20:00:00,2017-12-29,20,Evening,Friday,12,0,Winter,0,Dry,1.7,73,0.5,3320,0.0,0.0,0.0,292
2017-12-29 21:00:00,2017-12-29,21,Late night,Friday,12,0,Winter,0,Dry,1.0,77,1.5,2970,0.0,0.0,0.0,282
2017-12-29 22:00:00,2017-12-29,22,Late night,Friday,12,0,Winter,0,Dry,0.8,77,1.4,2930,0.0,0.0,0.0,294
2017-12-29 23:00:00,2017-12-29,23,Late night,Friday,12,0,Winter,0,Dry,0.3,80,0.8,2640,0.0,0.0,0.0,236
2017-12-30 00:00:00,2017-12-30,0,Night,Saturday,12,1,Winter,0,Dry,-0.4,83,1.2,2470,0.0,0.0,0.0,240
2017-12-30 01:00:00,2017-12-30,1,Night,Saturday,12,1,Winter,0,Dry,-0.5,83,0.7,2440,0.0,0.0,0.0,234
2017-12-30 02:00:00,2017-12-30,2,Night,Saturday,12,1,Winter,0,Dry,-0.9,84,0.6,2300,0.0,0.0,0.0,192
2017-12-30 03:00:00,2017-12-30,3,Night,Saturday,12,1,Winter,0,Dry,-1.1,83,0.8,2370,0.0,0.0,0.0,127
2017-12-30 04:00:00,2017-12-30,4,Night,Saturday,12,1,Winter,0,Dry,-1.1,83,0.7,2420,0.0,0.0,0.0,86
2017-12-30 05:00:00,2017-12-30,5,Night,Saturday,12,1,Winter,0,Dry,-1.2,81,0.8,2580,0.0,0.0,0.0,52
2017-12-30 06:00:00,2017-12-30,6,Morning,Saturday,12,1,Winter,0,Dry,-1.1,81,1.0,2530,0.0,0.0,0.0,62
2017-12-30 07:00:00,2017-12-30,7,Morning,Saturday,12,1,Winter,0,Dry,-0.7,79,0.7,2590,0.0,0.0,0.0,88
2017-12-30 08:00:00,2017-12-30,8,Morning,Saturday,12,1,Winter,0,Dry,-0.4,78,0.5,2490,0.0,0.0,0.0,162
2017-12-30 09:00:00,2017-12-30,9,Morning,Saturday,12,1,Winter,0,Dry,0.2,76,1.3,2490,0.03,0.0,0.0,224
2017-12-30 10:00:00,2017-12-30,10,Morning,Saturday,12,1,Winter,0,Dry,0.8,73,0.5,2480,0.15,0.0,0.0,208
2017-12-30 11:00:00,2017-12-30,11,Morning,Saturday,12,1,Winter,0,Dry,2.0,69,1.0,2570,0.32,0.0,0.0,237
2017-12-30 12:00:00,2017-12-30,12,Afternoon,Saturday,12,1,Winter,0,Dry,3.2,64,0.8,2580,0.47,0.0,0.0,274
2017-12-30 13:00:00,2017-12-30,13,Afternoon,Saturday,12,1,Winter,0,Dry,4.0,62,1.0,2560,0.51,0.0,0.0,333
2017-12-30 14:00:00,2017-12-30,14,Afternoon,Saturday,12,1,Winter,0,Dry,4.3,60,1.2,2720,0.4,0.0,0.0,356
2017-12-30 15:00:00,2017-12-30,15,Afternoon,Saturday,12,1,Winter,0,Dry,4.3,61,0.7,2740,0.23,0.0,0.0,337
2017-12-30 16:00:00,2017-12-30,16,Afternoon,Saturday,12,1,Winter,0,Dry,4.1,63,0.7,2630,0.13,0.0,0.0,345
2017-12-30 17:00:00,2017-12-30,17,Evening,Saturday,12,1,Winter,0,Dry,3.8,64,0.9,2500,0.01,0.0,0.0,183
2017-12-30 18:00:00,2017-12-30,18,Evening,Saturday,12,1,Winter,0,Rain,3.0,84,1.7,1370,0.0,0.3,0.0,45
2017-12-30 19:00:00,2017-12-30,19,Evening,Saturday,12,1,Winter,0,Dry,2.3,89,0.6,960,0.0,0.0,0.0,40
2017-12-30 20:00:00,2017-12-30,20,Evening,Saturday,12,1,Winter,0,Dry,1.9,90,0.9,880,0.0,0.0,0.0,66
2017-12-30 21:00:00,2017-12-30,21,Late night,Saturday,12,1,Winter,0,Rain,1.8,92,1.1,1090,0.0,0.2,0.0,64
2017-12-30 22:00:00,2017-12-30,22,Late night,Saturday,12,1,Winter,0,Dry,1.8,92,1.2,940,0.0,0.0,0.0,30
2017-12-30 23:00:00,2017-12-30,23,Late night,Saturday,12,1,Winter,0,Dry,1.4,92,1.9,730,0.0,0.0,0.0,42
2017-12-31 00:00:00,2017-12-31,0,Night,Sunday,12,1,Winter,1,Rain and snow,0.9,95,1.8,630,0.0,0.2,0.2,43
2017-12-31 01:00:00,2017-12-31,1,Night,Sunday,12,1,Winter,1,Snow,0.5,95,2.1,790,0.0,0.0,0.6,43
2017-12-31 02:00:00,2017-12-31,2,Night,Sunday,12,1,Winter,1,Snow,0.4,95,1.7,1100,0.0,0.0,1.2,65
2017-12-31 03:00:00,2017-12-31,3,Night,Sunday,12,1,Winter,1,Rain and snow,0.3,91,2.0,1720,0.0,1.0,1.2,65
2017-12-31 04:00:00,2017-12-31,4,Night,Sunday,12,1,Winter,1,Snow,-0.2,87,3.5,2460,0.0,0.0,1.2,32
2017-12-31 05:00:00,2017-12-31,5,Night,Sunday,12,1,Winter,1,Snow,-0.8,85,2.8,3290,0.0,0.0,1.2,22
2017-12-31 06:00:00,2017-12-31,6,Morning,Sunday,12,1,Winter,1,Snow,-1.3,84,2.4,4250,0.0,0.0,1.2,25
2017-12-31 07:00:00,2017-12-31,7,Morning,Sunday,12,1,Winter,1,Snow,-1.8,86,1.7,3670,0.0,0.0,1.2,39
2017-12-31 08:00:00,2017-12-31,8,Morning,Sunday,12,1,Winter,1,Snow,-2.1,86,1.4,3540,0.0,0.0,1.2,84
2017-12-31 09:00:00,2017-12-31,9,Morning,Sunday,12,1,Winter,1,Snow,-1.9,82,1.6,4100,0.15,0.0,1.2,103
2017-12-31 10:00:00,2017-12-31,10,Morning,Sunday,12,1,Winter,1,Snow,-0.5,73,1.7,6090,0.53,0.0,1.1,110
2017-12-31 11:00:00,2017-12-31,11,Morning,Sunday,12,1,Winter,1,Snow,0.8,62,2.8,8010,0.88,0.0,1.1,142
2017-12-31 12:00:00,2017-12-31,12,Afternoon,Sunday,12,1,Winter,1,Snow,1.4,47,4.5,13880,1.1,0.0,1.0,209
2017-12-31 13:00:00,2017-12-31,13,Afternoon,Sunday,12,1,Winter,1,Snow,2.5,36,3.7,15780,1.15,0.0,0.7,267
2017-12-31 14:00:00,2017-12-31,14,Afternoon,Sunday,12,1,Winter,1,Dry,3.0,28,3.8,19560,1.1,0.0,0.0,262
2017-12-31 15:00:00,2017-12-31,15,Afternoon,Sunday,12,1,Winter,1,Dry,3.1,25,3.9,20000,0.9,0.0,0.0,300
2017-12-31 16:00:00,2017-12-31,16,Afternoon,Sunday,12,1,Winter,1,Dry,2.7,26,2.7,20000,0.59,0.0,0.0,272
2017-12-31 17:00:00,2017-12-31,17,Evening,Sunday,12,1,Winter,1,Dry,1.7,30,2.9,20000,0.22,0.0,0.0,240
2017-12-31 18:00:00,2017-12-31,18,Evening,Sunday,12,1,Winter,1,Dry,0.7,31,2.3,20000,0.01,0.0,0.0,215
2017-12-31 19:00:00,2017-12-31,19,Evening,Sunday,12,1,Winter,1,Dry,0.0,31,2.2,20000,0.0,0.0,0.0,163
2017-12-31 20:00:00,2017-12-31,20,Evening,Sunday,12,1,Winter,1,Dry,-1.0,32,0.9,20000,0.0,0.0,0.0,161
2017-12-31 21:00:00,2017-12-31,21,Late night,Sunday,12,1,Winter,1,Dry,-1.6,35,1.0,20000,0.0,0.0,0.0,179
2017-12-31 22:00:00,2017-12-31,22,Late night,Sunday,12,1,Winter,1,Dry,-2.1,36,1.7,20000,0.0,0.0,0.0,155
2017-12-31 23:00:00,2017-12-31,23,Late night,Sunday,12,1,Winter,1,Dry,-2.6,40,0.6,20000,0.0,0.0,0.0,227
2018-01-01 00:00:00,2018-01-01,0,Night,Monday,1,0,Winter,1,Dry,-3.2,40,0.5,13580,0.0,0.0,0.0,206
2018-01-01 01:00:00,2018-01-01,1,Night,Monday,1,0,Winter,1,Dry,-3.3,41,0.7,20000,0.0,0.0,0.0,230
2018-01-01 02:00:00,2018-01-01,2,Night,Monday,1,0,Winter,1,Dry,-3.7,42,0.9,20000,0.0,0.0,0.0,178
2018-01-01 03:00:00,2018-01-01,3,Night,Monday,1,0,Winter,1,Dry,-4.0,44,1.0,20000,0.0,0.0,0.0,119
2018-01-01 04:00:00,2018-01-01,4,Night,Monday,1,0,Winter,1,Dry,-4.2,53,1.1,19940,0.0,0.0,0.0,62
2018-01-01 05:00:00,2018-01-01,5,Night,Monday,1,0,Winter,1,Dry,-4.4,54,0.8,17860,0.0,0.0,0.0,61
2018-01-01 06:00:00,2018-01-01,6,Morning,Monday,1,0,Winter,1,Dry,-4.5,51,1.1,20000,0.0,0.0,0.0,65
2018-01-01 07:00:00,2018-01-01,7,Morning,Monday,1,0,Winter,1,Dry,-4.7,56,1.1,20000,0.0,0.0,0.0,81
2018-01-01 08:00:00,2018-01-01,8,Morning,Monday,1,0,Winter,1,Dry,-5.0,55,1.0,20000,0.0,0.0,0.0,89
2018-01-01 09:00:00,2018-01-01,9,Morning,Monday,1,0,Winter,1,Dry,-4.3,39,0.7,19730,0.15,0.0,0.0,121
2018-01-01 10:00:00,2018-01-01,10,Morning,Monday,1,0,Winter,1,Dry,-1.6,32,0.8,17660,0.53,0.0,0.0,139
2018-01-01 11:00:00,2018-01-01,11,Morning,Monday,1,0,Winter,1,Dry,0.1,27,2.2,18740,0.84,0.0,0.0,169
2018-01-01 12:00:00,2018-01-01,12,Afternoon,Monday,1,0,Winter,1,Dry,1.5,20,2.8,19920,1.03,0.0,0.0,225
2018-01-01 13:00:00,2018-01-01,13,Afternoon,Monday,1,0,Winter,1,Dry,2.4,22,2.3,19210,1.1,0.0,0.0,248
2018-01-01 14:00:00,2018-01-01,14,Afternoon,Monday,1,0,Winter,1,Dry,3.7,24,2.1,19060,1.01,0.0,0.0,298
2018-01-01 15:00:00,2018-01-01,15,Afternoon,Monday,1,0,Winter,1,Dry,3.0,27,2.9,17150,0.78,0.0,0.0,344
